ObjectID,ObjectNumber,SortNumber,ObjectCount,DepartmentID,ObjectStatusID,ClassificationID,SubClassID,Type,LoanClassID,DateBegin,DateEnd,ObjectName,Dated,Title,Medium,Dimensions,Signed,Inscribed,Markings,CreditLine,Chat,DimensionRemarks,Description,Exhibitions,Provenance,PubReferences,Notes,CuratorialRemarks,RelatedWorks,Portfolio,ObjectHeightCMOLD,ObjectWidthCMOLD,ObjectDepthCMOLD,ObjectDiameterCMOLD,ObjectWeightKGOLD,PublicAccess,CuratorApproved,OnView,TextSearchID,EnteredDate,SysTimeStamp,Accountability,PaperFileRef,ObjectLevelID,ObjectTypeID,ObjectScreenID,ObjectNameID,ObjectNameAltID,State,CatRais,HistAttributions,Bibliography,Negative,LoanClass,Edition,Cataloguer,CatalogueDateOld,Curator,CuratorRevDateOld,ObjectDiamCMOLD,PaperSupport,IsVirtual,CatalogueISODate,CuratorRevISODate,IsTemplate,ObjectNumber2,SortNumber2,DateRemarks,DateEffectiveISODate,PhysicalParentID,InJurisdiction,SearchObjectNumber
98,1960/05/13-1,"  1960     5   13    1                                                          ",1,0,1,0,0,0,0,0,0,afbeelding,NULL,PORTRET VAN LUITENANT-GENERAAL H.L. LA LAU,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Portret van Luitenant-generaal H.L. La Lau,inventariskaart: bibliotheek,NULL,NULL,"inventaris 1959
zie agenda 112/1960",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 15:49:53.207,0x00000000012BFB6C,1,112/60,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1960/05/13-1
99,1879/07-1,"  1879     7    1                                                               ",1,0,5,7,0,0,0,0,0,weegschaal,NULL,NULL,metaal: IJzer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"IJzeren balans.
Een ijzeren balans; Afkomstig van eene oude Atjehsche vrouw, aan welke het in een hut werd ontnomen, nadat zij er mede, ter lijfsverdediging, eerst een der onzen had verwond.",Thieme: Voorportaal.,NULL,NULL,"Thieme: Een ijzeren balans; Afkomstig van eene oude Atjehsche vrouw, aan welke het in een hut werd ontnomen, nadat zij er mede, ter lijfsverdediging, eerst een der onzen had verwond.
Catalogus 1959: IJzeren balans; Atjeh.
Opmerking: Is gestolen in Bronbeek, c.a. 1990, is proces verbaal van opgemaakt. Mondeling bevestigd door R.Elbersen op 01-10-1998.",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 15:51:37.073,0x000000000116C201,1,"Brief 41/74 1974/03/13 Aanbieding tot TT in historisch museum Moerman.

",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1879/07-1
100,1960/05/20-1-1,"  1960     5   20    1   1                                                      ",1,0,1,22,0,0,0,0,0,insecten,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Doos 1.
Koningspage; Groot geaderd witje; koolwitje (mannetje); koolwitje (wijfje); knollewitje (ml.); knollewitje(vrl.); klein geaderd witje (m+v); resedawitje; oranjetipvlinder (m+v); gele lucernevlinder
oranje lucernevlinder
citroenvlinder (m+v); ijsvogelvlinder; atalanta; distelvlinder; kleine vos; grote vos;dagpauwoog; rouwmantel; gehakkelde aurelia; landkaartje (voorjaarsvorm + zomervorm +onderzijde); kleine parelmoervlinder (bovenzijde + onderzijde); grote parelmoervlinder; keizersmantel; dambordvlinder; heivlinder (m+v); bont zandoogje; argusvlinder (m+v); koevinkje; bruin zandoogje (m+v); oranje zandoogje (m+v); hooibeestje; schildrupsvlinder; groentje (onderzijde); vuurvlinder; blauwtje (m+v); aardbeivlinder; dikkopje; hulst blauwtje",inventariskaart: zaal 7 vitrine 21,"Brief: 1960/02/13
van: Zoölogisch Museum, Amsterdam; Dr. G.Kruseman
aan: Cdt-BB A. van Santen
"" Hoogedelgestrenge Heer,
Tot mijn spijt is door verschillende omstandigheden Uw brief dd. 24.Nov.1959 onbeantwoord gebleven. Tot onze spijt is het ons onmogelijk geheel gratis Uw collectie te verzorgen, aangezien ook voor Gemeente-instellingen de kostprijs berekend wordt. Ik wil U zover mogelijk tegemoet komen, en U op dezelfde voorwaarden als de meest begunstigde de collectie leveren, tegen betaling van arbeidsloon, geschat op Fl.25,-""
Doos 1. binnengekomen op 1960/04/11",NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
Lijstje bij 42/60 meldt:
Doos 1. Vlinders Nederland
Doos 2. idem
Doos 3. idem
Doos 4. idem
Doos 5. Div. insecten
Doos 6. Vlinders Europa
Doos 7. Vlinders Oost-Indië
Doos 8. idem
Doos 9. Vlinders Zuid-Amerika
Doos 10. idem
Doos 11. Exotische kevers
Doos 12. Diverse exotische insecten
",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 15:56:18.920,0x0000000000879E6B,1,42/60,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1960/05/20-1-1
101,1880/12-1-1,"  1880    12    1    1                                                          ",1,0,1,21,0,0,0,0,0,vlag,NULL,NULL,Katoen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"De vlag is van dun katoen gemaakt. De vlag is van rood katoen, waarop een maan en liggende zwaarden van wit katoen zijn aangebracht. De betekenis van de liggende zwaarden is: ""Strijd aan de ongeloovigen"" (Europeanen).
","Thieme: Voorportaal.
Inventariskaart (16-05-1969): zaal: depot.",NULL,NULL,"Thieme: Een vlag; Atjeh: Deze vlag is van dun katoen, met eene witte maan en dito liggende zwaarden in een rood veld: De betekenis der liggende zwaarden is: ""Strijd aan de ongeloovigen"" (Europeanen).

Smits (p. 245): Eene interessante collectie wapens, een Atjehneesche vlag, (Bladz. 90), een oude Atjehneesche munt en een holle looden kogel om met porceleinscherven of andere voorwerpen gevuld te worden (Bladz. 122), alsmede een kaart van Atjeh en eenige bladzijden uit de geschiedenis van den Atjehneeschen oorlog, benevens de geschiedenis van het korps Mariniers. (Bladz. 74.)

Catalogus 1959 bij 937: [geen informatie]

Catalogus 1959 bij 1450: Veroverde Atjehse vlag.

Inventariskaart (16-05-1969): Atjehse vlag; Atjeh.
Mutatieformulier: op 14 october 1977 no 72/77 overgedragen Rijksmuseum.",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 15:59:23.437,0x0000000000879E6C,1,72/77; 33/64,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1880/12-1-1
102,1880/12-1-2,"  1880    12    1    2                                                          ",1,0,1,7,0,0,0,0,0,pijl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Een pijl van een set van twee. De schacht van de pijl is van bamboe vervaardigd; de houten spits is daar op vastgemaakt met rotan en deze verbinding is met zwarte hars bedekt.
",NULL,NULL,NULL,"Thieme
Benaming: Twee pijlen.
Herkomst en beschrijving: Atjeh: De schachten zijn van bamboe vervaardigd; de houten spitsen zijn daar op vastgemaakt met rottan en deze verbinding met zwarte hars bedekt.
Door wien geschonken: In December 1880, door den Luitt.-kolonel der Mariniers Korndorffer, te Rotterdam
Aanmerkingen: Voorportaal.

Smits (p. 245)
Luit.-Kolonel der Mariniers Korndörffer, te 's Hage
Dec. 1880
Eene interessante collectie wapens, een Atjehneesche vlag, (Bladz. 90), een oude Atjehneesche munt en een holle looden kogel om met porceleinscherven of andere voorwerpen gevuld te worden (Bladz. 122), alsmede een kaart van Atjeh en eenige bladzijden uit de geschiedenis van den Atjehneeschen oorlog, benevens de geschiedenis van het korps Mariniers. (Bladz. 74.)
",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 16:10:37.013,0x0000000000879E6D,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1880/12-1-2
103,1880/12-1-3,"  1880    12    1    3                                                          ",1,0,1,7,0,0,0,0,0,pijl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Een pijl van een set van twee. De schacht van de pijl is van bamboe vervaardigd; de houten spits is daar op vastgemaakt met rotan en deze verbinding is met zwarte hars bedekt.
",NULL,NULL,NULL,"Thieme
Benaming: Twee pijlen.
Herkomst en beschrijving: Atjeh: De schachten zijn van bamboe vervaardigd; de houten spitsen zijn daar op vastgemaakt met rottan en deze verbinding met zwarte hars bedekt.
Door wien geschonken: In December 1880, door den Luitt.-kolonel der Mariniers Korndorffer, te Rotterdam
Aanmerkingen: Voorportaal.

Smits (p. 245)
Luit.-Kolonel der Mariniers Korndörffer, te 's Hage
Dec. 1880
Eene interessante collectie wapens, een Atjehneesche vlag, (Bladz. 90), een oude Atjehneesche munt en een holle looden kogel om met porceleinscherven of andere voorwerpen gevuld te worden (Bladz. 122), alsmede een kaart van Atjeh en eenige bladzijden uit de geschiedenis van den Atjehneeschen oorlog, benevens de geschiedenis van het korps Mariniers. (Bladz. 74.)
",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 16:21:14.850,0x0000000000879E6E,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1880/12-1-3
104,1960/08/14-1,"  1960     8   14    1                                                          ",1,0,1,21,0,0,0,1950,1950,vlag,1950,NULL,NULL,Algemeen: 87 x 114 15/16in. (221 x 292cm),NULL,NULL,NULL,NULL,NULL,NULL,"De laatste Nederlandse vlag, die tot enkele dagen na het uitroepen van de Republik Selatan Maluku in het garnizoen te Ambon heeft gewapperd, 25/04/1950
""In mijn bezit heb ik de Nederlandse vlag, welke in mei 1950 te Ambon in het Kampement van 3 Depot Infanterie, van welk onderdeel ik [D.H. Stephan] commandant was, voor het laatst heeft gewapperd.
Een paar dagen voor onze evacuatie werd deze vlag tijdens een parade, waarbij ik afscheid nam van mijn onderdeel en de in hetzelfde Kampement gelegerde (gehuwde) commando's en parachutisten, onder de tonen van het ""Wilhelmus"", geblazen door de hoornblazer, voor het laatst neergehaald en daarna door de adjudant-onderofficier-instructeur SOPACUA met een hartbrekende toespraak aan mij overhandigd.""",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide

inventaris 1959: onder nummer 3155: De laatste Ned. Vlag die op dd. 25 april 1950 in/op Ambon gestreken werd."" doorgestreept met vermelding: was al geinventariseerd onder no. 3036.",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 16:47:21.043,0x0000000001386937,1,agenda 117/60; dd. 07.08.60,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1960/08/14-1
105,1960/08/27-1,"  1960     8   27    1                                                          ",1,0,1,21,0,0,0,0,0,vaandel,NULL,"VAANDEL VEREENIGING VAN GEPENSIONNEERDE EN GEGAGEERDENMILITAIREN VAN HET KONINKLIJK NEDERLANDS INDISCH LEGER EN DE TROEPEN IN SURINAME EN CURACAO ""VOORWAARTS""",textiel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Verenigingsvaandel ""Voorwaarts"" compleet met stok.
""Vereeniging van gepensionneerde en gegageerden militairen van het Koninklijk Nederlands Indisch Leger en de Troepen in Suriname en Curacao. Voorwaarts. Opgericht 3 febr. 1918.""
2004/09/02: Geen stok aangetroffen bij vaandel.",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 16:52:33.353,0x0000000001203F14,1,206/60,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1960/08/27-1
106,1960/10/25-1,"  1960    10   25    1                                                          ",1,0,1,17,0,0,0,0,0,attila,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,attila van Luitenant-kolonel Infanterie KNIL,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
schenking van 3 nummers attila + pantalon + pet Luitenant-kolonel infanterie KNIL",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 16:58:50.153,0x0000000000879E71,1,270/60,0,0,0,NULL,NULL,NULL,NULL,NULL,Kledingvoorschrift KNIL 1941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1960/10/25-1
107,1961/01/24-1,"  1961     1   24    1                                                          ",1,0,1,7,0,0,0,0,0,wandelstok,NULL,NULL,NULL,Algemeen: 37 13/16in. (96cm),NULL,NULL,NULL,NULL,NULL,NULL,"Bamboe wandelstok met beschilderde wajangkop. Metalen ring tussen kop en bamboestok. Kop heeft blauw gezicht (mannelijk) Haapartij is beschadigd, afgebroken en ontbreekt.",inventariskaart: muurvlak 49,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:03:14.323,0x0000000000879E72,1,7/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/01/24-1
108,1961/06/23-1-1,"  1961     6   23    1   1                                                      ",1,0,1,11,0,0,0,0,0,kris,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,kris,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide; Java
3 krissen, 2 slagzwaarden en 4 kleine Javaanse",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:08:53.793,0x0000000000879E73,1,37/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/06/23-1-1
109,1961/06/23-1-2,"  1961     6   23    1   2                                                      ",1,0,1,11,0,0,0,0,0,kris,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,kris,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
3 krissen, 2 slagzwaarden en 4 kleine Javaanse etagerebeeldjes",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:11:09.797,0x0000000000879E74,1,37/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/06/23-1-2
110,1961/06/23-1-3,"  1961     6   23    1   3                                                      ",1,0,1,11,0,0,0,0,0,kris,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,kris,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
3 krissen, 2 slagzwaarden en 4 kleine Javaanse etagerebeeldjes",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:14:21.243,0x0000000000879E75,1,37/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/06/23-1-3
111,1961/06/23-1-4,"  1961     6   23    1   4                                                      ",1,0,1,11,0,0,0,0,0,slagzwaard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,slagzwaard,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
3 krissen, 2 slagzwaarden en 4 kleine Javaanse etagerebeeldjes",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:14:54.040,0x0000000000879E76,1,37/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/06/23-1-4
112,1961/06/23-1-5,"  1961     6   23    1   5                                                      ",1,0,1,11,0,0,0,0,0,slagzwaard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,slagzwaard,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
3 krissen, 2 slagzwaarden en 4 kleine Javaanse etagerebeeldjes",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:15:52.493,0x0000000000879E77,1,37/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/06/23-1-5
113,1961/06/23-1-6,"  1961     6   23    1   6                                                      ",1,0,1,11,0,0,0,0,0,beeld,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"metalen étagère-beeldje, Javaans",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
3 krissen, 2 slagzwaarden en 4 kleine Javaanse etagerebeeldjes",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:16:18.000,0x0000000000879E78,1,37/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/06/23-1-6
114,1961/06/23-1-7,"  1961     6   23    1   7                                                      ",1,0,1,11,0,0,0,0,0,beeld,NULL,"ETAGÈREBEELDJE, JAVA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"klein metalen étagèrebeeldje, Javaans",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
3 krissen, 2 slagzwaarden en 4 kleine Javaanse etagerebeeldjes",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:17:11.620,0x0000000000879E79,1,37/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/06/23-1-7
115,1961/06/23-1-8,"  1961     6   23    1   8                                                      ",1,0,1,11,0,0,0,0,0,beeld,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"klein metalen beeldje ""Ganesha""",NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
3 krissen, 2 slagzwaarden en 4 kleine Javaanse etagerebeeldjes",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:18:01.550,0x0000000000879E7A,1,37/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/06/23-1-8
116,1961/06/23-1-9,"  1961     6   23    1   9                                                      ",1,0,1,11,0,0,0,0,0,beeld,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Klein metalen Ganesha beeldje,NULL,NULL,NULL,"inventaris 1959
inventariskaart: 1969/01/16 van der Weide
3 krissen, 2 slagzwaarden en 4 kleine Javaanse etagerebeeldjes",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-04 17:18:25.143,0x0000000000879E7B,1,37/1961,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/06/23-1-9
117,1881/03-1-1,"  1881     3    1    1                                                          ",1,0,1,7,0,0,0,1881,1881,schild,voor 1881,NULL,metaal: koper,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Schild Atjeh. Door een dwangarbeider in een der kampongs gevonden.,"Thieme: Voorportaal.

Jubileumtentoonstelling ""150 jaar Bronbeek. Wonen tussen trofeeën"", 19 febr. t/m 31 dec. 2013.",Dit voorwerp is volgens Smits in maart 1882 geschonken.,NULL,"Thieme: Een koperen schild; Atjeh. Door een dwangarbeider in een der kampongs gevonden.

Catalogus 1959 bij 812: [geen informatie]

Catalogus 1959 bij 1757: Rotan schild met messing beslag, buitgemaakt op Atjeh.","Caroline van Santen, 31-07-2003: vermoedelijk is door de hernummering in de verschillende catalogi dit schild verwisseld met een ander schild, namelijk inventarisnummer 1999/00-842. Dit record (1881/03-1-1) heeft waarschijnlijk eigenlijk Catalogus 1959-nummer 810 in plaats van 812 en 1757. Hiermee is bij het labelen rekening gehouden; d.w.z dat het rotan schild label 1999/00-842 heeft gekregen en het koperen schild label 1881/03-1-1.",NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 08:36:17.143,0x00000000014D0AD1,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1881/03-1-1
118,1881/03-1-2,"  1881     3    1    2                                                          ",1,0,1,11,0,0,0,0,0,dolk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dolk of badé-badé van een stel van twee (Thieme inv.nr. 36) / of alleen een schede,Thieme: Voorportaal.,NULL,NULL,"Thieme: Twee badé-badé's; Van Palembang. [later toegevoegd: / mankeert scheede]
Catalogus 1959: Schede; Sumatra.",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 08:53:07.137,0x0000000000879E7D,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1881/03-1-2
119,1881/03-1-3,"  1881     3    1    3                                                          ",1,0,1,11,0,0,0,0,0,dolk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dolk of badé-badé van een stel van twee (Thieme inv.nr. 36) / of alleen een schede,Thieme: Voorportaal.,NULL,NULL,"Thieme: Twee badé-badé's; Van Palembang. [later toegevoegd: / mankeert scheede]
Catalogus 1959: Schede; Sumatra.",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 08:59:40.110,0x0000000000879E7E,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1881/03-1-3
120,1881/03-1-4,"  1881     3    1    4                                                          ",1,0,1,11,0,0,0,0,0,mes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mes of badé met lederen schede; de schede ontbreekt waarschijnlijk.,Thieme: Voorportaal.,NULL,NULL,"Thieme: Een mes met lederen scheede [doorgestreept: met lederen schede]; Atjeh. [later toegevoegd: / mankeert scheede id]
Catalogus 1959: Badé of badeh zonder schede; Sumatra.",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:02:26.860,0x0000000000879E7F,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1881/03-1-4
121,1961/08/04-1,"  1961     8    4    1                                                          ",1,0,1,4,0,0,0,0,0,foto,NULL,NULL,NULL,Algemeen: 8 1/4 x 5 1/2in. (21 x 14cm),NULL,NULL,NULL,NULL,NULL,NULL,"foto van Generaal H. ter Poorten, legercommandant KNIL 1941-1942. Ingelijste foto in kleur, 26 x 22cm.
2002: Uitgelijst, uit moderne lijst. 
H. ter Poortren in KNIL uniform, Generaal (4 zilveren sterren op gouden grond)",inventariskaart: Bibliotheek,NULL,NULL,"inventaris 1959
inventaris 1959: Oud bezit: ""H. ter Poorten, Luit.gen.,Cdt KNIL 1941-1942. Foto ingelijst 26 x 22cm. Ongenummerd. i/bibl.""

inventariskaart: 1969/01/16 van der Weide
",NULL,NULL,NULL,26.0000,22.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:08:54.657,0x0000000000879E80,1,43/61,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1961/08/04-1
122,1880/12-1-4,"  1880    12    1    4                                                          ",1,0,1,11,0,0,0,0,0,kris,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kris of rentjong met schede,"Thieme: Voorportaal.
Inventariskaart (16-05-1969): zaal: depot.",NULL,NULL,"Thieme: Een kris met scheede; Atjeh.

Smits (p. 245): Eene interessante collectie wapens, een Atjehneesche vlag, (Bladz. 90), een oude Atjehneesche munt en een holle looden kogel om met porceleinscherven of andere voorwerpen gevuld te worden (Bladz. 122), alsmede een kaart van Atjeh en eenige bladzijden uit de geschiedenis van den Atjehneeschen oorlog, benevens de geschiedenis van het korps Mariniers. (Bladz. 74.)

Catalogus 1959: Reuntjong met schede; Atjeh.

Inventariskaart (16-05-1969): Rentjong met schede.; Atjeh.",NULL,NULL,NULL,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1998-08-05 09:16:13.080,0x0000000000879E81,1,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,1880/12-1-4
